student_id,sex,age,department,subject_name,studytime,failures,absences,final_marks,gpa,university_name
S0293,Female,22,Civil Engineering,Water Resources Engineering,4,0,3,69,7,GSR University
S0294,Female,18,Civil Engineering,Geotechnical Engineering,1,1,8,54,6,GSR University
S0294,Female,18,Civil Engineering,Environmental Engineering,1,1,8,58,6,GSR University
S0294,Female,18,Civil Engineering,Structural Engineering,1,1,8,59,6,GSR University
S0295,Male,21,Civil Engineering,Geotechnical Engineering,2,1,29,62,7,GSR University
S0295,Male,21,Civil Engineering,Structural Engineering,2,1,29,48,5,GSR University
S0295,Male,21,Civil Engineering,Water Resources Engineering,2,1,29,90,10,GSR University
S0296,Female,19,Civil Engineering,Transportation Engineering,4,1,9,43,5,GSR University
S0296,Female,19,Civil Engineering,Environmental Engineering,4,1,9,79,8,GSR University
S0296,Female,19,Civil Engineering,Geotechnical Engineering,4,1,9,70,8,GSR University
S0297,Female,20,Civil Engineering,Environmental Engineering,2,1,10,61,7,GSR University
S0297,Female,20,Civil Engineering,Transportation Engineering,2,1,10,41,5,GSR University
S0297,Female,20,Civil Engineering,Geotechnical Engineering,2,1,10,40,5,GSR University
S0298,Male,24,Civil Engineering,Structural Engineering,2,2,19,90,10,GSR University
S0298,Male,24,Civil Engineering,Environmental Engineering,2,2,19,48,5,GSR University
S0298,Male,24,Civil Engineering,Transportation Engineering,2,2,19,91,10,GSR University
S0299,Female,22,Civil Engineering,Transportation Engineering,1,1,4,58,6,GSR University
S0299,Female,22,Civil Engineering,Structural Engineering,1,1,4,83,9,GSR University
S0299,Female,22,Civil Engineering,Geotechnical Engineering,1,1,4,53,6,GSR University
S0300,Male,20,Civil Engineering,Environmental Engineering,1,0,28,38,4,GSR University
S0300,Male,20,Civil Engineering,Transportation Engineering,1,0,28,76,8,GSR University
S0300,Male,20,Civil Engineering,Geotechnical Engineering,1,0,28,91,10,GSR University
S0301,Female,24,Electrical Engineering,Electromagnetism,3,0,16,68,7,GSR University
S0301,Female,24,Electrical Engineering,Signals & Systems,3,0,16,62,7,GSR University
S0301,Female,24,Electrical Engineering,Circuit Theory,3,0,16,92,10,GSR University
S0302,Male,20,Electrical Engineering,Power Systems,3,1,16,80,9,GSR University
S0302,Male,20,Electrical Engineering,Signals & Systems,3,1,16,40,5,GSR University
S0302,Male,20,Electrical Engineering,Electromagnetism,3,1,16,68,7,GSR University
S0303,Female,18,Electrical Engineering,Signals & Systems,1,0,1,44,5,GSR University
S0303,Female,18,Electrical Engineering,Power Systems,1,0,1,68,7,GSR University
S0303,Female,18,Electrical Engineering,Circuit Theory,1,0,1,50,6,GSR University
S0304,Male,20,Electrical Engineering,Circuit Theory,3,1,11,72,8,GSR University
S0304,Male,20,Electrical Engineering,Electromagnetism,3,1,11,94,10,GSR University
S0304,Male,20,Electrical Engineering,Signals & Systems,3,1,11,93,10,GSR University
S0305,Male,19,Electrical Engineering,Electromagnetism,4,2,16,54,6,GSR University
S0305,Male,19,Electrical Engineering,Circuit Theory,4,2,16,60,7,GSR University
S0305,Male,19,Electrical Engineering,Signals & Systems,4,2,16,38,4,GSR University
S0306,Female,23,Electrical Engineering,Electromagnetism,2,2,23,56,6,GSR University
S0306,Female,23,Electrical Engineering,Signals & Systems,2,2,23,86,9,GSR University
S0306,Female,23,Electrical Engineering,Circuit Theory,2,2,23,62,7,GSR University
S0307,Male,23,Electrical Engineering,Signals & Systems,1,0,7,36,4,GSR University
S0307,Male,23,Electrical Engineering,Circuit Theory,1,0,7,59,6,GSR University
S0307,Male,23,Electrical Engineering,Power Systems,1,0,7,90,10,GSR University
S0308,Male,23,Electrical Engineering,Circuit Theory,4,0,9,73,8,GSR University
S0308,Male,23,Electrical Engineering,Electromagnetism,4,0,9,86,9,GSR University
S0308,Male,23,Electrical Engineering,Signals & Systems,4,0,9,57,6,GSR University
S0309,Male,18,Electrical Engineering,Electromagnetism,2,2,18,90,10,GSR University
S0309,Male,18,Electrical Engineering,Power Systems,2,2,18,46,5,GSR University
S0309,Male,18,Electrical Engineering,Signals & Systems,2,2,18,44,5,GSR University
S0310,Female,21,Electrical Engineering,Electromagnetism,1,0,20,81,9,GSR University
S0310,Female,21,Electrical Engineering,Circuit Theory,1,0,20,49,5,GSR University
S0310,Female,21,Electrical Engineering,Signals & Systems,1,0,20,82,9,GSR University
S0311,Female,23,Electrical Engineering,Circuit Theory,2,1,27,36,4,GSR University
S0311,Female,23,Electrical Engineering,Signals & Systems,2,1,27,41,5,GSR University
S0311,Female,23,Electrical Engineering,Electromagnetism,2,1,27,50,6,GSR University
S0312,Male,20,Electrical Engineering,Power Systems,3,2,17,62,7,GSR University
S0312,Male,20,Electrical Engineering,Circuit Theory,3,2,17,35,4,GSR University
S0312,Male,20,Electrical Engineering,Electromagnetism,3,2,17,89,9,GSR University
S0313,Female,22,Electrical Engineering,Circuit Theory,4,2,4,80,9,GSR University
S0313,Female,22,Electrical Engineering,Signals & Systems,4,2,4,88,9,GSR University
S0313,Female,22,Electrical Engineering,Electromagnetism,4,2,4,53,6,GSR University
S0314,Female,18,Electrical Engineering,Electromagnetism,3,1,22,79,8,GSR University
S0314,Female,18,Electrical Engineering,Signals & Systems,3,1,22,89,9,GSR University
S0314,Female,18,Electrical Engineering,Circuit Theory,3,1,22,87,9,GSR University
S0315,Female,22,Electrical Engineering,Circuit Theory,1,1,3,65,7,GSR University
S0315,Female,22,Electrical Engineering,Signals & Systems,1,1,3,93,10,GSR University
S0315,Female,22,Electrical Engineering,Electromagnetism,1,1,3,89,9,GSR University
S0316,Male,20,Electrical Engineering,Signals & Systems,1,2,0,68,7,GSR University
S0316,Male,20,Electrical Engineering,Electromagnetism,1,2,0,60,7,GSR University
S0316,Male,20,Electrical Engineering,Circuit Theory,1,2,0,39,4,GSR University
S0317,Male,20,Electrical Engineering,Circuit Theory,4,0,8,40,5,GSR University
S0317,Male,20,Electrical Engineering,Signals & Systems,4,0,8,53,6,GSR University
S0317,Male,20,Electrical Engineering,Electromagnetism,4,0,8,94,10,GSR University
S0318,Male,21,Electrical Engineering,Electromagnetism,3,1,14,58,6,GSR University
S0318,Male,21,Electrical Engineering,Signals & Systems,3,1,14,68,7,GSR University
S0318,Male,21,Electrical Engineering,Circuit Theory,3,1,14,56,6,GSR University
S0319,Female,20,Electrical Engineering,Signals & Systems,4,1,25,90,10,GSR University
S0319,Female,20,Electrical Engineering,Electromagnetism,4,1,25,60,7,GSR University
S0319,Female,20,Electrical Engineering,Circuit Theory,4,1,25,67,7,GSR University
S0320,Male,22,Electrical Engineering,Circuit Theory,4,1,8,92,10,GSR University
S0320,Male,22,Electrical Engineering,Electromagnetism,4,1,8,45,5,GSR University
S0320,Male,22,Electrical Engineering,Power Systems,4,1,8,91,10,GSR University
S0321,Female,24,Electrical Engineering,Power Systems,4,1,16,49,5,GSR University
S0321,Female,24,Electrical Engineering,Electromagnetism,4,1,16,61,7,GSR University
S0321,Female,24,Electrical Engineering,Signals & Systems,4,1,16,69,7,GSR University
S0322,Female,18,Electrical Engineering,Electromagnetism,1,1,1,40,5,GSR University
S0322,Female,18,Electrical Engineering,Circuit Theory,1,1,1,43,5,GSR University
S0322,Female,18,Electrical Engineering,Power Systems,1,1,1,54,6,GSR University
S0323,Male,21,Electrical Engineering,Electromagnetism,4,2,22,38,4,GSR University
S0323,Male,21,Electrical Engineering,Circuit Theory,4,2,22,92,10,GSR University
S0323,Male,21,Electrical Engineering,Signals & Systems,4,2,22,59,6,GSR University
S0324,Female,24,Electrical Engineering,Electromagnetism,3,2,20,87,9,GSR University
S0324,Female,24,Electrical Engineering,Power Systems,3,2,20,80,9,GSR University
S0324,Female,24,Electrical Engineering,Circuit Theory,3,2,20,86,9,GSR University
S0325,Female,23,Electrical Engineering,Power Systems,4,0,6,47,5,GSR University
S0325,Female,23,Electrical Engineering,Electromagnetism,4,0,6,49,5,GSR University
S0325,Female,23,Electrical Engineering,Signals & Systems,4,0,6,52,6,GSR University
S0326,Male,20,Electrical Engineering,Electromagnetism,2,2,26,68,7,GSR University
S0326,Male,20,Electrical Engineering,Circuit Theory,2,2,26,90,10,GSR University
S0326,Male,20,Electrical Engineering,Power Systems,2,2,26,80,9,GSR University
S0327,Female,23,Electrical Engineering,Power Systems,4,0,7,64,7,GSR University
S0327,Female,23,Electrical Engineering,Circuit Theory,4,0,7,48,5,GSR University
S0327,Female,23,Electrical Engineering,Signals & Systems,4,0,7,93,10,GSR University
S0328,Male,21,Electrical Engineering,Circuit Theory,1,1,25,82,9,GSR University
S0328,Male,21,Electrical Engineering,Power Systems,1,1,25,91,10,GSR University
S0328,Male,21,Electrical Engineering,Signals & Systems,1,1,25,53,6,GSR University
S0329,Male,23,Electrical Engineering,Electromagnetism,3,1,18,48,5,GSR University
S0329,Male,23,Electrical Engineering,Signals & Systems,3,1,18,43,5,GSR University
S0329,Male,23,Electrical Engineering,Power Systems,3,1,18,93,10,GSR University
S0330,Male,21,Electrical Engineering,Circuit Theory,1,2,14,72,8,GSR University
S0330,Male,21,Electrical Engineering,Signals & Systems,1,2,14,87,9,GSR University
S0330,Male,21,Electrical Engineering,Electromagnetism,1,2,14,70,8,GSR University
S0331,Female,18,Electrical Engineering,Signals & Systems,1,0,23,45,5,GSR University
S0331,Female,18,Electrical Engineering,Electromagnetism,1,0,23,87,9,GSR University
S0331,Female,18,Electrical Engineering,Circuit Theory,1,0,23,69,7,GSR University
S0332,Male,18,Electrical Engineering,Circuit Theory,2,1,8,62,7,GSR University
S0332,Male,18,Electrical Engineering,Electromagnetism,2,1,8,42,5,GSR University
S0332,Male,18,Electrical Engineering,Signals & Systems,2,1,8,36,4,GSR University
S0333,Male,18,Electrical Engineering,Electromagnetism,2,1,8,89,9,GSR University
S0333,Male,18,Electrical Engineering,Circuit Theory,2,1,8,50,6,GSR University
S0333,Male,18,Electrical Engineering,Signals & Systems,2,1,8,63,7,GSR University
S0334,Male,23,Electrical Engineering,Circuit Theory,4,1,11,80,9,GSR University
S0334,Male,23,Electrical Engineering,Electromagnetism,4,1,11,84,9,GSR University
S0334,Male,23,Electrical Engineering,Power Systems,4,1,11,55,6,GSR University
S0335,Male,24,Electrical Engineering,Electromagnetism,1,0,2,43,5,GSR University
S0335,Male,24,Electrical Engineering,Signals & Systems,1,0,2,43,5,GSR University
S0335,Male,24,Electrical Engineering,Circuit Theory,1,0,2,38,4,GSR University
S0336,Male,20,Electrical Engineering,Electromagnetism,2,0,7,74,8,GSR University
S0336,Male,20,Electrical Engineering,Power Systems,2,0,7,46,5,GSR University
S0336,Male,20,Electrical Engineering,Signals & Systems,2,0,7,88,9,GSR University
S0337,Female,21,Electrical Engineering,Circuit Theory,3,2,8,63,7,GSR University
S0337,Female,21,Electrical Engineering,Power Systems,3,2,8,56,6,GSR University
S0337,Female,21,Electrical Engineering,Electromagnetism,3,2,8,74,8,GSR University
S0338,Male,22,Electrical Engineering,Electromagnetism,2,0,28,62,7,GSR University
S0338,Male,22,Electrical Engineering,Circuit Theory,2,0,28,62,7,GSR University
S0338,Male,22,Electrical Engineering,Power Systems,2,0,28,38,4,GSR University
S0339,Female,23,Electrical Engineering,Circuit Theory,1,2,21,68,7,GSR University
S0339,Female,23,Electrical Engineering,Signals & Systems,1,2,21,61,7,GSR University
S0339,Female,23,Electrical Engineering,Electromagnetism,1,2,21,89,9,GSR University
S0340,Male,18,Electrical Engineering,Signals & Systems,4,2,5,52,6,GSR University
S0340,Male,18,Electrical Engineering,Circuit Theory,4,2,5,51,6,GSR University
S0340,Male,18,Electrical Engineering,Power Systems,4,2,5,46,5,GSR University
S0341,Female,23,Electrical Engineering,Power Systems,3,2,27,63,7,GSR University
S0341,Female,23,Electrical Engineering,Signals & Systems,3,2,27,79,8,GSR University
S0341,Female,23,Electrical Engineering,Circuit Theory,3,2,27,83,9,GSR University
S0342,Female,20,Electrical Engineering,Electromagnetism,2,2,15,72,8,GSR University
S0342,Female,20,Electrical Engineering,Signals & Systems,2,2,15,83,9,GSR University
S0342,Female,20,Electrical Engineering,Power Systems,2,2,15,80,9,GSR University
S0343,Female,18,Electrical Engineering,Signals & Systems,4,2,19,73,8,GSR University
S0343,Female,18,Electrical Engineering,Electromagnetism,4,2,19,55,6,GSR University
S0343,Female,18,Electrical Engineering,Circuit Theory,4,2,19,87,9,GSR University
S0344,Female,18,Electrical Engineering,Signals & Systems,2,1,10,43,5,GSR University
S0344,Female,18,Electrical Engineering,Circuit Theory,2,1,10,58,6,GSR University
S0344,Female,18,Electrical Engineering,Power Systems,2,1,10,71,8,GSR University
S0345,Male,18,Electrical Engineering,Electromagnetism,1,0,18,75,8,GSR University
S0345,Male,18,Electrical Engineering,Circuit Theory,1,0,18,73,8,GSR University
S0345,Male,18,Electrical Engineering,Power Systems,1,0,18,47,5,GSR University
S0346,Female,20,Electrical Engineering,Power Systems,3,2,12,35,4,GSR University
S0346,Female,20,Electrical Engineering,Circuit Theory,3,2,12,74,8,GSR University
S0346,Female,20,Electrical Engineering,Electromagnetism,3,2,12,78,8,GSR University
S0347,Female,20,Electrical Engineering,Signals & Systems,4,0,20,67,7,GSR University
S0347,Female,20,Electrical Engineering,Electromagnetism,4,0,20,79,8,GSR University
S0347,Female,20,Electrical Engineering,Power Systems,4,0,20,60,7,GSR University
S0348,Female,24,Electrical Engineering,Power Systems,2,0,7,57,6,GSR University
S0348,Female,24,Electrical Engineering,Electromagnetism,2,0,7,64,7,GSR University
S0348,Female,24,Electrical Engineering,Signals & Systems,2,0,7,79,8,GSR University
S0349,Male,24,Electrical Engineering,Circuit Theory,1,2,19,38,4,GSR University
S0349,Male,24,Electrical Engineering,Signals & Systems,1,2,19,64,7,GSR University
S0349,Male,24,Electrical Engineering,Power Systems,1,2,19,67,7,GSR University
S0350,Female,24,Electrical Engineering,Electromagnetism,2,0,18,46,5,GSR University
S0350,Female,24,Electrical Engineering,Power Systems,2,0,18,92,10,GSR University
S0350,Female,24,Electrical Engineering,Circuit Theory,2,0,18,85,9,GSR University
S0351,Male,24,Electrical Engineering,Power Systems,3,1,28,85,9,GSR University
S0351,Male,24,Electrical Engineering,Signals & Systems,3,1,28,45,5,GSR University
S0351,Male,24,Electrical Engineering,Electromagnetism,3,1,28,47,5,GSR University
S0352,Female,19,Electrical Engineering,Electromagnetism,2,2,21,62,7,GSR University
S0352,Female,19,Electrical Engineering,Signals & Systems,2,2,21,37,4,GSR University
S0352,Female,19,Electrical Engineering,Power Systems,2,2,21,54,6,GSR University
S0353,Male,23,Electrical Engineering,Circuit Theory,1,1,28,64,7,GSR University
S0353,Male,23,Electrical Engineering,Power Systems,1,1,28,74,8,GSR University
S0353,Male,23,Electrical Engineering,Signals & Systems,1,1,28,36,4,GSR University
S0354,Male,18,Electrical Engineering,Electromagnetism,2,2,10,49,5,GSR University
S0354,Male,18,Electrical Engineering,Power Systems,2,2,10,60,7,GSR University
S0354,Male,18,Electrical Engineering,Signals & Systems,2,2,10,71,8,GSR University
S0355,Female,22,Electrical Engineering,Power Systems,1,2,24,62,7,GSR University
S0355,Female,22,Electrical Engineering,Electromagnetism,1,2,24,55,6,GSR University
S0355,Female,22,Electrical Engineering,Circuit Theory,1,2,24,88,9,GSR University
S0356,Female,20,Electrical Engineering,Electromagnetism,4,2,12,72,8,GSR University
S0356,Female,20,Electrical Engineering,Power Systems,4,2,12,92,10,GSR University
S0356,Female,20,Electrical Engineering,Circuit Theory,4,2,12,64,7,GSR University
S0357,Female,21,Electrical Engineering,Electromagnetism,2,2,2,57,6,GSR University
S0357,Female,21,Electrical Engineering,Circuit Theory,2,2,2,74,8,GSR University
S0357,Female,21,Electrical Engineering,Signals & Systems,2,2,2,45,5,GSR University
